time,ph1_1,ph1_2,ph1_3,ph3_1,ph3_2,ph3_3,ph5_1,ph5_2,ph5_3,ph7_1,ph7_2,ph7_3,ph9_1,ph9_2,ph9_3,ph11_1,ph11_2,ph11_3
5.9,0.75917,1.10728,1.17245,0.93467,0.53522,0.53024,0.32395,0.34933,0.31037,0.37134,0.28999,0.35529,0.33002,0.29068,0.31225,0.5085,0.45082,0.57249
6.0,0.775,1.16614,1.17081,0.9393,0.52203,0.52595,0.31065,0.35796,0.30363,0.39005,0.30574,0.35256,0.32958,0.31173,0.33031,0.49186,0.46886,0.56053
6.1,0.75592,1.1732,1.1839,0.92909,0.55853,0.52947,0.29686,0.35731,0.29653,0.3951,0.31591,0.35055,0.31995,0.28442,0.34437,0.51501,0.47737,0.56015
6.2,0.75015,1.18125,1.17083,0.96562,0.53737,0.54417,0.31468,0.35041,0.30504,0.37528,0.31458,0.34949,0.33767,0.28455,0.3189,0.52107,0.49706,0.56189
6.3,0.75826,1.1592,1.19802,0.97862,0.55034,0.4871,0.30821,0.35071,0.31431,0.37413,0.31482,0.327,0.33256,0.28011,0.31946,0.49979,0.50191,0.56725
6.4,0.80419,1.13928,1.19439,0.95839,0.54483,0.50789,0.32475,0.364,0.30985,0.37559,0.32921,0.34198,0.32487,0.29011,0.30968,0.50087,0.47925,0.58743
6.5,0.81857,1.09617,1.18274,0.99769,0.56164,0.4741,0.3247,0.36934,0.31837,0.39893,0.31258,0.34378,0.32608,0.28393,0.29971,0.49792,0.45255,0.61565
6.6,0.82972,1.07749,1.18574,1.00546,0.5253,0.47405,0.33405,0.363,0.31993,0.36159,0.32456,0.36365,0.30817,0.29847,0.2993,0.51043,0.46575,0.59043
6.7,0.86173,1.06605,1.14569,1.03493,0.54948,0.47013,0.32837,0.35229,0.31253,0.3603,0.3239,0.34661,0.31576,0.2902,0.31778,0.50432,0.45043,0.59506
6.8,0.87091,1.0687,1.11767,1.04918,0.59085,0.48011,0.31605,0.39632,0.32404,0.38362,0.3234,0.36161,0.32115,0.29622,0.30811,0.50576,0.459,0.59412
6.9,0.87302,1.08361,1.11746,1.08816,0.58387,0.49267,0.2944,0.37525,0.32205,0.39817,0.31785,0.36245,0.32075,0.28688,0.30498,0.5033,0.49399,0.62072
