time,ph1_1,ph1_2,ph1_3,,,ph3_1,ph3_2,ph3_3,,,ph5_1,ph5_2,ph5_3,,,ph7_1,ph7_2,ph7_3,,,ph9_1,ph9_2,ph9_3,,,ph11_1,ph11_2,ph11_3
6.3,1684.156,1727.933,1722.711,,,1659.325,1670.89,1671.778,,,1578.284,1592.036,1600.348,,,1639.377,1621.391,1609.147,,,1615.151,1593.018,1588.152,,,1673.132,1673.494,1674.18
6.4,1690.84,1721.212,1720.356,,,1667.108,1672.615,1678.284,,,1572.622,1584.655,1610.037,,,1638.695,1635.11,1615.068,,,1628.109,1594.782,1591.581,,,1660.687,1670.665,1675.59
6.5,1691.106,1722.077,1730.742,,,1661.645,1674.701,1677.154,,,1576.304,1595.081,1602.45,,,1635.989,1632.791,1611.345,,,1626.834,1595.326,1586.757,,,1657.875,1670.964,1671.816
6.6,1685.937,1716.512,1723.019,,,1659.503,1678.148,1672.557,,,1577.633,1591.183,1605.114,,,1632.312,1623.763,1611.356,,,1628.089,1584.516,1598.889,,,1666.878,1668.132,1680.305
6.7,1686.76,1717.562,1732.497,,,1656.754,1684.413,1673.998,,,1582.317,1586.279,1599.575,,,1623.86,1630.26,1610.158,,,1637.257,1597.75,1586.59,,,1666.773,1674.669,1682.93
6.8,1687.038,1729.867,1713.958,,,1652.125,1689.47,1671.584,,,1578.444,1590.206,1608.981,,,1629.807,1636.538,1602.12,,,1632.335,1604.138,1591.143,,,1670.04,1682.971,1674.175
6.9,1696.524,1719.753,1718.353,,,1658.868,1678.834,1682.03,,,1592.906,1581.931,1605.326,,,1629.213,1628.972,1604.992,,,1624.323,1607.764,1586.892,,,1667.984,1678.473,1671.548
7,1688.16,1708.346,1727.393,,,1654.758,1681.195,1675.341,,,1570.21,1579.244,1599.349,,,1631.37,1630.59,1596.939,,,1619.186,1604.398,1593.59,,,1662.392,1673.676,1677.153
7.1,1699.923,1715.112,1704.022,,,1661.779,1693.479,1670.589,,,1578.529,1576.158,1602.135,,,1634.247,1625.358,1595.439,,,1621.917,1598.463,1585.388,,,1664.914,1676.608,1679.407
7.2,1695.083,1719.402,1712.246,,,1657.596,1689.282,1676.468,,,1582.48,1576.931,1597.52,,,1624.969,1636.987,1599.111,,,1620.627,1604.49,1582.296,,,1664.093,1679.952,1682.38
7.3,1692.414,1719.417,1715.915,,,1666.556,1680.14,1687.296,,,1582.104,1564.881,1598.29,,,1622.532,1639.959,1604.679,,,1623.831,1610.915,1574.877,,,1670.644,1678.563,1670.155
7.4,1688.804,1719.932,1701.569,,,1671.207,1683.991,1687.13,,,1573.283,1572.847,1610.229,,,1621.898,1627.007,1605.341,,,1621.055,1589.393,1586.928,,,1656.976,1675.504,1664.257
7.5,1692.12,1721.111,1705.075,,,1657.044,1680.612,1686.338,,,1579.563,1574.949,1607.031,,,1627.438,1620.932,1595.078,,,1618.016,1585.149,1588.901,,,1665.856,1677.877,1667.371
7.6,1691.065,1726.406,1703.848,,,1649.75,1691.728,1683.329,,,1579.129,1579.635,1607.526,,,1619.762,1616.263,1597.455,,,1632.714,1588.927,1585.615,,,1663.687,1677.251,1669.221
7.7,1699.749,1717.699,1701.724,,,1661.668,1678.656,1687.563,,,1581.279,1584.678,1602.048,,,1614.479,1610.473,1594.719,,,1633.654,1591.462,1584.956,,,1661.431,1670.495,1669.775
7.8,1691.079,1723.557,1700.151,,,1656.637,1676.821,1681.886,,,1569.301,1583.986,1603.094,,,1620.106,1617.422,1604.806,,,1623.008,1588.434,1572.975,,,1661.221,1674.894,1665.119
7.9,1685.062,1723.676,1698.457,,,1666.215,1680.646,1676.806,,,1579.847,1579.587,1596.618,,,1621.266,1623.416,1609.045,,,1634.378,1587.615,1576.623,,,1664.917,1680.559,1661.972
8,1701.177,1715.69,1690.395,,,1666.116,1683.578,1687.557,,,1573.621,1578.405,1606.141,,,1616.833,1612.307,1600.14,,,1615.297,1591.316,1571.414,,,1659.689,1667.066,1663.71
8.1,1698.686,1741.271,1701.747,,,1656.35,1691.088,1683.336,,,1575.829,1576.539,1612.974,,,1615.394,1626.917,1612.815,,,1623.728,1600.157,1576.812,,,1679.297,1661.365,1658.707
8.2,1686.654,1727.316,1692.73,,,1641.612,1692.61,1688.798,,,1565.54,1574.584,1609.164,,,1614.725,1626.944,1601.59,,,1627.119,1585.997,1575.141,,,1672.784,1674.913,1667.297
8.3,1686.434,1726.639,1691.325,,,1646.809,1691.396,1672.561,,,1566.768,1574.374,1607.139,,,1611.587,1621.431,1595.48,,,1637.893,1588.906,1583.391,,,1682.127,1671.876,1657.731
8.4,1693.853,1727.383,1695.607,,,1656.774,1689.995,1685.593,,,1564.829,1570.956,1592.423,,,1621.147,1608.891,1601.302,,,1633.308,1586.667,1582.112,,,1668.786,1676.507,1660.165
8.5,1687.264,1730.866,1698.446,,,1645.306,1704.536,1690.787,,,1572.522,1577.894,1595.645,,,1621.771,1619.574,1596.74,,,1637.496,1581.03,1575.678,,,1673.436,1667.694,1653.656
8.6,1690.536,1729.865,1698.798,,,1654.708,1685.897,1680.484,,,1565.572,1576.25,1600.605,,,1633.124,1622.73,1589.949,,,1629.859,1599.529,1577.933,,,1674.213,1676.304,1653.838
8.7,1702.053,1736.39,1702.562,,,1643.075,1680.121,1679.656,,,1571.662,1582.069,1602.704,,,1624.504,1621.808,1597.246,,,1636.118,1588.775,1582.039,,,1662.291,1682.398,1661.545
8.8,1700.536,1725.341,1701.713,,,1638.541,1678.621,1680.863,,,1578.375,1590.601,1597.639,,,1617.806,1620.347,1597.71,,,1624.003,1583.294,1591.223,,,1676.391,1673.932,1656.867
8.9,1685.155,1727.583,1703.031,,,1646.12,1679.051,1677.103,,,1571.582,1588.734,1599.858,,,1611.541,1626.864,1595.097,,,1635.032,1583.918,1583.435,,,1672.951,1675.197,1663.564
