time,ph1_1,ph1_2,ph1_3,ph3_1,ph3_2,ph3_3,ph5_1,ph5_2,ph5_3,ph7_1,ph7_2,ph7_3,ph9_1,ph9_2,ph9_3,ph11_1,ph11_2,ph11_3
8.7,0.58426,0.49037,0.45289,0.4585,0.4855,0.41247,0.32354,0.33571,0.31738,0.3314,0.33505,0.31175,0.3187,0.32999,0.42701,0.40786,0.42354,0.46936
8.8,0.59065,0.46344,0.44087,0.42024,0.46531,0.39963,0.31279,0.33166,0.31665,0.31275,0.33082,0.30957,0.33496,0.31012,0.4269,0.39842,0.40278,0.46199
8.9,0.59622,0.52089,0.44101,0.41442,0.48356,0.40539,0.33113,0.33444,0.31685,0.31268,0.332,0.31158,0.32477,0.31684,0.43805,0.39708,0.40368,0.44592
9.0,0.58391,0.48223,0.44432,0.44329,0.47439,0.40125,0.33524,0.33176,0.3136,0.30518,0.32076,0.3036,0.31963,0.31348,0.42011,0.4,0.41281,0.46102
9.1,0.55857,0.49456,0.44652,0.4427,0.45836,0.42416,0.33779,0.33219,0.32275,0.34002,0.30327,0.3168,0.32449,0.312,0.4186,0.39067,0.4116,0.48428
9.2,0.58748,0.49128,0.42089,0.48767,0.41665,0.41641,0.35119,0.33745,0.31064,0.33216,0.30953,0.30492,0.32589,0.31863,0.41293,0.39156,0.42202,0.47232
9.3,0.58662,0.53634,0.41428,0.49295,0.39396,0.4225,0.34417,0.32111,0.33609,0.35154,0.31849,0.30603,0.32122,0.35141,0.41094,0.39083,0.40922,0.46756
9.4,0.59689,0.50816,0.43343,0.48334,0.44821,0.404,0.33075,0.31902,0.32391,0.34075,0.33531,0.29671,0.32861,0.31625,0.40194,0.42851,0.42174,0.44528
9.5,0.61884,0.52101,0.43459,0.46741,0.44974,0.39325,0.3475,0.34259,0.33326,0.33573,0.34357,0.31333,0.32549,0.32529,0.41046,0.42109,0.43112,0.46924
9.6,0.61082,0.54565,0.42644,0.45616,0.47002,0.39059,0.34046,0.3495,0.33963,0.33615,0.34823,0.29784,0.33933,0.31245,0.39794,0.42046,0.43424,0.44897
9.7,0.59792,0.53018,0.4645,0.46584,0.4497,0.37693,0.35036,0.33733,0.3571,0.3316,0.34496,0.29953,0.3278,0.33006,0.38937,0.39269,0.44363,0.45262
9.8,0.63226,0.54344,0.46716,0.46936,0.41398,0.38295,0.35029,0.33161,0.37532,0.32911,0.33267,0.28881,0.32844,0.34033,0.41615,0.40278,0.45422,0.44645
9.9,0.61461,0.56219,0.46975,0.48258,0.42117,0.38183,0.32022,0.34201,0.37147,0.34766,0.34086,0.31297,0.32443,0.32659,0.39823,0.40642,0.45205,0.46366
10.0,0.60403,0.54766,0.45703,0.47099,0.43651,0.37846,0.33388,0.34499,0.36813,0.33646,0.34181,0.30818,0.32909,0.32152,0.40906,0.39738,0.45276,0.46618
