time,ph1_1,ph1_2,ph1_3,,,ph3_1,ph3_2,ph3_3,,,ph5_1,ph5_2,ph5_3,,,ph7_1,ph7_2,ph7_3,,,ph9_1,ph9_2,ph9_3,,,ph11_1,ph11_2,ph11_3
9.4,1690.112,1674.901,1720.891,,,1624.804,1689.815,1644.495,,,1585.828,1560.161,1575.18,,,1588.157,1621.856,1592.064,,,1617.559,1599.116,1594.547,,,1663.346,1678.944,1658.181
9.5,1681.584,1665.543,1709.276,,,1625.153,1687.448,1652.865,,,1592.446,1561.211,1572.328,,,1588.06,1610.824,1590.243,,,1619.352,1602.454,1589.553,,,1670.633,1665.909,1661.556
9.6,1686.041,1666.98,1732.019,,,1616.835,1666.535,1649.684,,,1585.995,1563.796,1566.728,,,1596.089,1623.676,1596.894,,,1609.978,1607.099,1586.172,,,1658.774,1664.281,1648.016
9.7,1685.239,1667.218,1714.917,,,1617.921,1672.311,1651.694,,,1577.21,1559.004,1564.405,,,1585.055,1622.861,1598.736,,,1611.137,1599.643,1592.839,,,1658.188,1659.323,1664.948
9.8,1686.071,1666.189,1727.613,,,1618.516,1673.469,1646.233,,,1572.007,1558.933,1566.194,,,1581.766,1625.886,1598.121,,,1606.567,1603.789,1592.079,,,1668.362,1654.781,1656.809
9.9,1683.234,1658.942,1726.319,,,1628.264,1671.962,1658.002,,,1585.771,1558.006,1582.545,,,1571.852,1623.081,1600.431,,,1619.106,1608.676,1593.836,,,1667.857,1673.707,1652.642
10,1689.935,1663.532,1730.479,,,1625.311,1674.489,1653.134,,,1578.012,1566.927,1561.536,,,1571.887,1622.798,1592.334,,,1627.001,1593.588,1578.193,,,1663.71,1651.413,1661.64
10.1,1684.886,1672.051,1721.488,,,1629.4,1670.791,1651.765,,,1585.758,1568.057,1555.117,,,1575.579,1617.975,1588.326,,,1629.423,1600.255,1588.953,,,1664.049,1657.405,1664.175
10.2,1693.535,1669.601,1712.35,,,1608.271,1673.365,1643.496,,,1581.844,1561.638,1549.551,,,1563.081,1608.161,1595.08,,,1628.432,1595.525,1590.959,,,1677.22,1656.732,1646.54
10.3,1686.939,1669.489,1709.713,,,1624.186,1663.389,1650.831,,,1583.559,1556.736,1564.714,,,1570.079,1612.049,1602.256,,,1631.449,1602.021,1590.951,,,1671.959,1658.925,1654.745
